fk_name	schema_name	table	column	referenced_table	referenced_column
FK_AXRF_PAY_CD__AONL_ACQ_SRC_SYS	dbo	AXRF_PAY_CD	SRC_SYS_CD	AONL_ACQ_SRC_SYS	SRC_SYS_CD
FK_AXRF_MP_TYPE__AONL_ACQ_SRC_SYS	dbo	AXRF_MP_TYPE	SRC_SYS_CD	AONL_ACQ_SRC_SYS	SRC_SYS_CD
FK_AXRF_MAJ_PROD__AONL_ACQ_SRC_SYS	dbo	AXRF_MAJ_PROD	SRC_SYS_CD	AONL_ACQ_SRC_SYS	SRC_SYS_CD
FK_AXRF_DO_TYPE__AONL_ACQ_SRC_SYS	dbo	AXRF_DO_TYPE	SRC_SYS_CD	AONL_ACQ_SRC_SYS	SRC_SYS_CD
FK_AXRF_INT_TYPE__AONL_ACQ_SRC_SYS	dbo	AXRF_INT_TYPE	SRC_SYS_CD	AONL_ACQ_SRC_SYS	SRC_SYS_CD
FK_TXRF_MMS_ADJ_RSN__GCDE_PPN_RSN	dbo	TXRF_MMS_ADJ_RSN	PPN_RSN_CD	GCDE_PPN_RSN	PPN_RSN_CD
FK_GCDE_PPN_SRC__GCDE_PPN_RSN	dbo	GCDE_PPN_SRC	DFLT_PPN_RSN_CD	GCDE_PPN_RSN	PPN_RSN_CD
FK_GXRF_PPN_DEPT_COMB__GCDE_PPN_RSN	dbo	GXRF_PPN_DEPT_COMB	PPN_RSN_CD	GCDE_PPN_RSN	PPN_RSN_CD
FK_AXRF_ADJ_CTGY__AONL_ACQ_SRC_SYS	dbo	AXRF_ADJ_CTGY	SRC_SYS_CD	AONL_ACQ_SRC_SYS	SRC_SYS_CD
FK_RONL_REJ_SEL__GCDE_PPN_RSN	dbo	RONL_REJ_SEL	PPN_RSN_CD	GCDE_PPN_RSN	PPN_RSN_CD
FK_RTRN_INVOICE__GCDE_PPN_RSN	dbo	RTRN_INVOICE	PPN_RSN_CD	GCDE_PPN_RSN	PPN_RSN_CD
FK_RONL_CI_CHK_DETAIL_INPUT__GCDE_PPN_RSN	dbo	RONL_CI_CHK_DETAIL_INPUT	PPN_RSN_CD	GCDE_PPN_RSN	PPN_RSN_CD
FK_PONL_FLOW_GRID_STAT_UNDO_HIST__GCDE_PPN_RSN	dbo	PONL_FLOW_GRID_STAT_UNDO_HIST	PPN_RSN_CD	GCDE_PPN_RSN	PPN_RSN_CD
FK_PONL_IMBAL_SEL__GCDE_PPN_RSN	dbo	PONL_IMBAL_SEL	PPN_RSN_CD	GCDE_PPN_RSN	PPN_RSN_CD
FK_GTRN_INV_PPN_STG__GCDE_PPN_RSN	dbo	GTRN_INV_PPN_STG	PPN_RSN_CD	GCDE_PPN_RSN	PPN_RSN_CD
FK_ASTG_BEARER_GRP_DETAIL__ASTG_BEARER_GRP_HDR	dbo	ASTG_BEARER_GRP_DETAIL	OPER_BUS_SEG_CD	ASTG_BEARER_GRP_HDR	OPER_BUS_SEG_CD
FK_ASTG_BEARER_GRP_DETAIL__ASTG_BEARER_GRP_HDR	dbo	ASTG_BEARER_GRP_DETAIL	BEARER_GRP_NO	ASTG_BEARER_GRP_HDR	BEARER_GRP_NO
FK_ASTG_BEARER_GRP_DETAIL__ASTG_BEARER_GRP_HDR	dbo	ASTG_BEARER_GRP_DETAIL	PROP_NO	ASTG_BEARER_GRP_HDR	PROP_NO
FK_ASTG_BEARER_GRP_DETAIL__ASTG_BEARER_GRP_HDR	dbo	ASTG_BEARER_GRP_DETAIL	DO_TYPE_CD	ASTG_BEARER_GRP_HDR	DO_TYPE_CD
FK_ASTG_BEARER_GRP_DETAIL__ASTG_BEARER_GRP_HDR	dbo	ASTG_BEARER_GRP_DETAIL	TIER	ASTG_BEARER_GRP_HDR	TIER
FK_ASTG_BEARER_GRP_DETAIL__ASTG_BEARER_GRP_HDR	dbo	ASTG_BEARER_GRP_DETAIL	DO_MAJ_PROD_CD	ASTG_BEARER_GRP_HDR	DO_MAJ_PROD_CD
FK_DONL_BEARER_GRP_DETAIL__DONL_BEARER_GRP_HDR	dbo	DONL_BEARER_GRP_DETAIL	OPER_BUS_SEG_CD	DONL_BEARER_GRP_HDR	OPER_BUS_SEG_CD
FK_DONL_BEARER_GRP_DETAIL__DONL_BEARER_GRP_HDR	dbo	DONL_BEARER_GRP_DETAIL	BEARER_GRP_NO	DONL_BEARER_GRP_HDR	BEARER_GRP_NO
FK_DONL_BEARER_GRP_DETAIL__DONL_BEARER_GRP_HDR	dbo	DONL_BEARER_GRP_DETAIL	PROP_NO	DONL_BEARER_GRP_HDR	PROP_NO
FK_DONL_BEARER_GRP_DETAIL__DONL_BEARER_GRP_HDR	dbo	DONL_BEARER_GRP_DETAIL	DO_TYPE_CD	DONL_BEARER_GRP_HDR	DO_TYPE_CD
FK_DONL_BEARER_GRP_DETAIL__DONL_BEARER_GRP_HDR	dbo	DONL_BEARER_GRP_DETAIL	TIER	DONL_BEARER_GRP_HDR	TIER
FK_DONL_BEARER_GRP_DETAIL__DONL_BEARER_GRP_HDR	dbo	DONL_BEARER_GRP_DETAIL	DO_MAJ_PROD_CD	DONL_BEARER_GRP_HDR	DO_MAJ_PROD_CD
FK_PONL_FLOW_GRID_STAT__GCDE_PPN_RSN	dbo	PONL_FLOW_GRID_STAT	PPN_RSN_CD	GCDE_PPN_RSN	PPN_RSN_CD
FK_PONL_IMBAL_MANL__GCDE_PPN_RSN	dbo	PONL_IMBAL_MANL	PPN_RSN_CD	GCDE_PPN_RSN	PPN_RSN_CD
FK_PTRN_IMBAL_JAN_FEB_ADJ__GCDE_PPN_RSN	dbo	PTRN_IMBAL_JAN_FEB_ADJ	PPN_RSN_CD	GCDE_PPN_RSN	PPN_RSN_CD
FK_PTRN_IMBAL__GCDE_PPN_RSN	dbo	PTRN_IMBAL	PPN_RSN_CD	GCDE_PPN_RSN	PPN_RSN_CD
FK_TONL_TAX_INPUT__GCDE_PPN_RSN	dbo	TONL_TAX_INPUT	PPN_RSN_CD	GCDE_PPN_RSN	PPN_RSN_CD
FK_PONL_IMBAL__GCDE_PPN_RSN	dbo	PONL_IMBAL	PPN_RSN_CD	GCDE_PPN_RSN	PPN_RSN_CD
FK_PONL_IMBAL_EXCPTN__GCDE_PPN_RSN	dbo	PONL_IMBAL_EXCPTN	PPN_RSN_CD	GCDE_PPN_RSN	PPN_RSN_CD
FK_TADT_MMS_RYL_2014_PEND_DEL__GCDE_PPN_RSN	dbo	TADT_MMS_RYL_2014_PEND_DEL	PPN_RSN_CD	GCDE_PPN_RSN	PPN_RSN_CD
FK_TTRN_MMS_RYL_2014_PEND__GCDE_PPN_RSN	dbo	TTRN_MMS_RYL_2014_PEND	PPN_RSN_CD	GCDE_PPN_RSN	PPN_RSN_CD
FK_ASTG_DO_DETAIL__ASTG_BEARER_GRP_HDR2	dbo	ASTG_DO_DETAIL	PROP_NO	ASTG_BEARER_GRP_HDR	PROP_NO
FK_ASTG_DO_DETAIL__ASTG_BEARER_GRP_HDR2	dbo	ASTG_DO_DETAIL	DO_TYPE_CD	ASTG_BEARER_GRP_HDR	DO_TYPE_CD
FK_ASTG_DO_DETAIL__ASTG_BEARER_GRP_HDR2	dbo	ASTG_DO_DETAIL	DO_MAJ_PROD_CD	ASTG_BEARER_GRP_HDR	DO_MAJ_PROD_CD
FK_ASTG_DO_DETAIL__ASTG_BEARER_GRP_HDR2	dbo	ASTG_DO_DETAIL	TIER	ASTG_BEARER_GRP_HDR	TIER
FK_ASTG_DO_DETAIL__ASTG_BEARER_GRP_HDR2	dbo	ASTG_DO_DETAIL	OPER_BUS_SEG_CD	ASTG_BEARER_GRP_HDR	OPER_BUS_SEG_CD
FK_ASTG_DO_DETAIL__ASTG_BEARER_GRP_HDR2	dbo	ASTG_DO_DETAIL	PPI_BEARER_GRP_NO	ASTG_BEARER_GRP_HDR	BEARER_GRP_NO
FK_ASTG_DO_DETAIL__ASTG_BEARER_GRP_HDR1	dbo	ASTG_DO_DETAIL	PROP_NO	ASTG_BEARER_GRP_HDR	PROP_NO
FK_ASTG_DO_DETAIL__ASTG_BEARER_GRP_HDR1	dbo	ASTG_DO_DETAIL	DO_TYPE_CD	ASTG_BEARER_GRP_HDR	DO_TYPE_CD
FK_ASTG_DO_DETAIL__ASTG_BEARER_GRP_HDR1	dbo	ASTG_DO_DETAIL	DO_MAJ_PROD_CD	ASTG_BEARER_GRP_HDR	DO_MAJ_PROD_CD
FK_ASTG_DO_DETAIL__ASTG_BEARER_GRP_HDR1	dbo	ASTG_DO_DETAIL	TIER	ASTG_BEARER_GRP_HDR	TIER
FK_ASTG_DO_DETAIL__ASTG_BEARER_GRP_HDR1	dbo	ASTG_DO_DETAIL	OPER_BUS_SEG_CD	ASTG_BEARER_GRP_HDR	OPER_BUS_SEG_CD
FK_ASTG_DO_DETAIL__ASTG_BEARER_GRP_HDR1	dbo	ASTG_DO_DETAIL	GWI_BEARER_GRP_NO	ASTG_BEARER_GRP_HDR	BEARER_GRP_NO
FK_DONL_DO_DETAIL__DONL_BEARER_GRP_HDR1	dbo	DONL_DO_DETAIL	PROP_NO	DONL_BEARER_GRP_HDR	PROP_NO
FK_DONL_DO_DETAIL__DONL_BEARER_GRP_HDR1	dbo	DONL_DO_DETAIL	DO_TYPE_CD	DONL_BEARER_GRP_HDR	DO_TYPE_CD
FK_DONL_DO_DETAIL__DONL_BEARER_GRP_HDR1	dbo	DONL_DO_DETAIL	DO_MAJ_PROD_CD	DONL_BEARER_GRP_HDR	DO_MAJ_PROD_CD
FK_DONL_DO_DETAIL__DONL_BEARER_GRP_HDR1	dbo	DONL_DO_DETAIL	TIER	DONL_BEARER_GRP_HDR	TIER
FK_DONL_DO_DETAIL__DONL_BEARER_GRP_HDR1	dbo	DONL_DO_DETAIL	OPER_BUS_SEG_CD	DONL_BEARER_GRP_HDR	OPER_BUS_SEG_CD
FK_DONL_DO_DETAIL__DONL_BEARER_GRP_HDR1	dbo	DONL_DO_DETAIL	GWI_BEARER_GRP_NO	DONL_BEARER_GRP_HDR	BEARER_GRP_NO
FK_DONL_DO_DETAIL__DONL_BEARER_GRP_HDR2	dbo	DONL_DO_DETAIL	PROP_NO	DONL_BEARER_GRP_HDR	PROP_NO
FK_DONL_DO_DETAIL__DONL_BEARER_GRP_HDR2	dbo	DONL_DO_DETAIL	DO_TYPE_CD	DONL_BEARER_GRP_HDR	DO_TYPE_CD
FK_DONL_DO_DETAIL__DONL_BEARER_GRP_HDR2	dbo	DONL_DO_DETAIL	DO_MAJ_PROD_CD	DONL_BEARER_GRP_HDR	DO_MAJ_PROD_CD
FK_DONL_DO_DETAIL__DONL_BEARER_GRP_HDR2	dbo	DONL_DO_DETAIL	TIER	DONL_BEARER_GRP_HDR	TIER
FK_DONL_DO_DETAIL__DONL_BEARER_GRP_HDR2	dbo	DONL_DO_DETAIL	OPER_BUS_SEG_CD	DONL_BEARER_GRP_HDR	OPER_BUS_SEG_CD
FK_DONL_DO_DETAIL__DONL_BEARER_GRP_HDR2	dbo	DONL_DO_DETAIL	PPI_BEARER_GRP_NO	DONL_BEARER_GRP_HDR	BEARER_GRP_NO
FK_GCDE_SOD_GRP__RSTG_MANL_INPUT	dbo	RSTG_MANL_INPUT	SOD_GRP_NO	GCDE_SOD_GRP	SOD_GRP_NO
FK_PTRN_VA_FLOW_GRID_SPLIT__GCDE_SOD_GRP	dbo	PTRN_VA_FLOW_GRID_SPLIT	SOD_GRP_NO	GCDE_SOD_GRP	SOD_GRP_NO
FK_RTRN_VLA_INPUT_SNAPSHOT__GCDE_SOD_GRP	dbo	RTRN_VLA_INPUT_SNAPSHOT	SOD_GRP_NO	GCDE_SOD_GRP	SOD_GRP_NO
FK_RSTG_MANL_INPUT_ID__GCDE_SOD_GRP	dbo	RSTG_MANL_INPUT_ID	SOD_GRP_NO	GCDE_SOD_GRP	SOD_GRP_NO
FK_RONL_MANL_INPUT__GCDE_SOD_GRP	dbo	RONL_MANL_INPUT	SOD_GRP_NO	GCDE_SOD_GRP	SOD_GRP_NO
FK_GXRF_SOD_GRP_MAJ_PROD__GCDE_SOD_GRP	dbo	GXRF_SOD_GRP_MAJ_PROD	SOD_GRP_NO	GCDE_SOD_GRP	SOD_GRP_NO
FK_RXRF_MI_SOD__GCDE_SOD_GRP	dbo	RXRF_MI_SOD	SOD_GRP_NO	GCDE_SOD_GRP	SOD_GRP_NO
FK_RONL_VLA_STAT__GCDE_SOD_GRP	dbo	RONL_VLA_STAT	SOD_GRP_NO	GCDE_SOD_GRP	SOD_GRP_NO
FK_DONL_OWNR_EXCPT_MAINT_HDR__GCDE_SOD_GRP	dbo	DONL_OWNR_EXCPT_MAINT_HDR	SOD_GRP_NO	GCDE_SOD_GRP	SOD_GRP_NO
FK_GONL_PPN_DTL__GCDE_SOD_GRP	dbo	GONL_PPN_DTL	MI_PPN_SOD_GRP_NO	GCDE_SOD_GRP	SOD_GRP_NO
FK_RONL_MANL_INPUT_TAX__GCDE_SOD_GRP	dbo	RONL_MANL_INPUT_TAX	SOD_GRP_NO	GCDE_SOD_GRP	SOD_GRP_NO
FK_RONL_MANL_INPUT_MKT_CST___GCDE_SOD_GRP	dbo	RONL_MANL_INPUT_MKT_CST	SOD_GRP_NO	GCDE_SOD_GRP	SOD_GRP_NO
FK_DONL_DVD_INT_FUNDS_XFER_DTL__GCDE_SOD_GRP	dbo	DONL_DVD_INT_FUNDS_XFER_DTL	SOD_GRP_NO	GCDE_SOD_GRP	SOD_GRP_NO
FK_DONL_INT_FUNDS_XFER_DTL__GCDE_SOD_GRP	dbo	DONL_INT_FUNDS_XFER_DTL	SOD_GRP_NO	GCDE_SOD_GRP	SOD_GRP_NO
FK_PONL_MASTERLINK_SOD__GCDE_SOD_GRP	dbo	PONL_MASTERLINK_SOD	SOD_GRP_NO	GCDE_SOD_GRP	SOD_GRP_NO
FK_RONL_MI_STAT__GCDE_SOD_GRP	dbo	RONL_MI_STAT	SOD_GRP_NO	GCDE_SOD_GRP	SOD_GRP_NO
FK_ASTG_DO_DETAIL__GCDE_SOD_GRP	dbo	ASTG_DO_DETAIL	SOD_GRP_NO	GCDE_SOD_GRP	SOD_GRP_NO
FK_DONL_DVD_DO_DETAIL__GCDE_SOD_GRP	dbo	DONL_DVD_DO_DETAIL	SOD_GRP_NO	GCDE_SOD_GRP	SOD_GRP_NO
FK_DONL_DO_DETAIL__GCDE_SOD_GRP	dbo	DONL_DO_DETAIL	SOD_GRP_NO	GCDE_SOD_GRP	SOD_GRP_NO
FK_RONL_ST_TAX__RXRF_ST_TAX_TYPE	dbo	RONL_ST_TAX	SEV_TAX_TYPE_CD	RXRF_ST_TAX_TYPE	SEV_TAX_TYPE_CD
FK_RONL_ST_TAX__RXRF_ST_TAX_TYPE	dbo	RONL_ST_TAX	OPER_BUS_SEG_CD	RXRF_ST_TAX_TYPE	OPER_BUS_SEG_CD
FK_RONL_ST_TAX__RXRF_ST_TAX_TYPE	dbo	RONL_ST_TAX	ST_CD	RXRF_ST_TAX_TYPE	ST_CD
FK_RONL_ST_TAX__RXRF_ST_TAX_TYPE	dbo	RONL_ST_TAX	CTRY_CD	RXRF_ST_TAX_TYPE	CTRY_CD
FK_GXRF_ST_SEV_TAX_BA__RXRF_ST_TAX_TYPE	dbo	GXRF_ST_SEV_TAX_BA	OPER_BUS_SEG_CD	RXRF_ST_TAX_TYPE	OPER_BUS_SEG_CD
FK_GXRF_ST_SEV_TAX_BA__RXRF_ST_TAX_TYPE	dbo	GXRF_ST_SEV_TAX_BA	ST_CD	RXRF_ST_TAX_TYPE	ST_CD
FK_GXRF_ST_SEV_TAX_BA__RXRF_ST_TAX_TYPE	dbo	GXRF_ST_SEV_TAX_BA	CTRY_CD	RXRF_ST_TAX_TYPE	CTRY_CD
FK_GXRF_ST_SEV_TAX_BA__RXRF_ST_TAX_TYPE	dbo	GXRF_ST_SEV_TAX_BA	SEV_TAX_TYPE_CD	RXRF_ST_TAX_TYPE	SEV_TAX_TYPE_CD
FK_RXRF_ST_TAX_TYPE_PAY_RPT_DEF__RXRF_ST_TAX_TYPE	dbo	RXRF_ST_TAX_TYPE_PAY_RPT_DEF	OPER_BUS_SEG_CD	RXRF_ST_TAX_TYPE	OPER_BUS_SEG_CD
FK_RXRF_ST_TAX_TYPE_PAY_RPT_DEF__RXRF_ST_TAX_TYPE	dbo	RXRF_ST_TAX_TYPE_PAY_RPT_DEF	ST_CD	RXRF_ST_TAX_TYPE	ST_CD
FK_RXRF_ST_TAX_TYPE_PAY_RPT_DEF__RXRF_ST_TAX_TYPE	dbo	RXRF_ST_TAX_TYPE_PAY_RPT_DEF	CTRY_CD	RXRF_ST_TAX_TYPE	CTRY_CD
FK_RXRF_ST_TAX_TYPE_PAY_RPT_DEF__RXRF_ST_TAX_TYPE	dbo	RXRF_ST_TAX_TYPE_PAY_RPT_DEF	SEV_TAX_TYPE_CD	RXRF_ST_TAX_TYPE	SEV_TAX_TYPE_CD
FK_DONL_DO_OWNR_LSE__DONL_DO_DETAIL	dbo	DONL_DO_OWNR_LSE	PROP_NO	DONL_DO_DETAIL	PROP_NO
FK_DONL_DO_OWNR_LSE__DONL_DO_DETAIL	dbo	DONL_DO_OWNR_LSE	DO_TYPE_CD	DONL_DO_DETAIL	DO_TYPE_CD
FK_DONL_DO_OWNR_LSE__DONL_DO_DETAIL	dbo	DONL_DO_OWNR_LSE	DO_MAJ_PROD_CD	DONL_DO_DETAIL	DO_MAJ_PROD_CD
FK_DONL_DO_OWNR_LSE__DONL_DO_DETAIL	dbo	DONL_DO_OWNR_LSE	TIER	DONL_DO_DETAIL	TIER
FK_DONL_DO_OWNR_LSE__DONL_DO_DETAIL	dbo	DONL_DO_OWNR_LSE	OPER_BUS_SEG_CD	DONL_DO_DETAIL	OPER_BUS_SEG_CD
FK_DONL_DO_OWNR_LSE__DONL_DO_DETAIL	dbo	DONL_DO_OWNR_LSE	BA_NO	DONL_DO_DETAIL	BA_NO
FK_DONL_DO_OWNR_LSE__DONL_DO_DETAIL	dbo	DONL_DO_OWNR_LSE	BA_SUB	DONL_DO_DETAIL	BA_SUB
FK_DONL_DO_OWNR_LSE__DONL_DO_DETAIL	dbo	DONL_DO_OWNR_LSE	INT_TYPE_CD	DONL_DO_DETAIL	INT_TYPE_CD
FK_DONL_DO_OWNR_LSE__DONL_DO_DETAIL	dbo	DONL_DO_OWNR_LSE	INT_TYPE_SEQ_NO	DONL_DO_DETAIL	INT_TYPE_SEQ_NO
FK_DONL_DO_OWNR_LSE__DONL_DO_DETAIL	dbo	DONL_DO_OWNR_LSE	EFF_DT_FROM	DONL_DO_DETAIL	EFF_DT_FROM
FK_DONL_DVD_DO_OWNR_LSE__DONL_DVD_DO_DETAIL	dbo	DONL_DVD_DO_OWNR_LSE	PROP_NO	DONL_DVD_DO_DETAIL	PROP_NO
FK_DONL_DVD_DO_OWNR_LSE__DONL_DVD_DO_DETAIL	dbo	DONL_DVD_DO_OWNR_LSE	INT_TYPE_CD	DONL_DVD_DO_DETAIL	INT_TYPE_CD
FK_DONL_DVD_DO_OWNR_LSE__DONL_DVD_DO_DETAIL	dbo	DONL_DVD_DO_OWNR_LSE	INT_TYPE_SEQ_NO	DONL_DVD_DO_DETAIL	INT_TYPE_SEQ_NO
FK_DONL_DVD_DO_OWNR_LSE__DONL_DVD_DO_DETAIL	dbo	DONL_DVD_DO_OWNR_LSE	EFF_DT_FROM	DONL_DVD_DO_DETAIL	EFF_DT_FROM
FK_DONL_DVD_DO_OWNR_LSE__DONL_DVD_DO_DETAIL	dbo	DONL_DVD_DO_OWNR_LSE	DO_TYPE_CD	DONL_DVD_DO_DETAIL	DO_TYPE_CD
FK_DONL_DVD_DO_OWNR_LSE__DONL_DVD_DO_DETAIL	dbo	DONL_DVD_DO_OWNR_LSE	DO_MAJ_PROD_CD	DONL_DVD_DO_DETAIL	DO_MAJ_PROD_CD
FK_DONL_DVD_DO_OWNR_LSE__DONL_DVD_DO_DETAIL	dbo	DONL_DVD_DO_OWNR_LSE	TIER	DONL_DVD_DO_DETAIL	TIER
FK_DONL_DVD_DO_OWNR_LSE__DONL_DVD_DO_DETAIL	dbo	DONL_DVD_DO_OWNR_LSE	OPER_BUS_SEG_CD	DONL_DVD_DO_DETAIL	OPER_BUS_SEG_CD
FK_DONL_DVD_DO_OWNR_LSE__DONL_DVD_DO_DETAIL	dbo	DONL_DVD_DO_OWNR_LSE	BA_NO	DONL_DVD_DO_DETAIL	BA_NO
FK_DONL_DVD_DO_OWNR_LSE__DONL_DVD_DO_DETAIL	dbo	DONL_DVD_DO_OWNR_LSE	BA_SUB	DONL_DVD_DO_DETAIL	BA_SUB
FK_DONL_DVD_MKT_EXMPT__DONL_DVD_DO_DETAIL	dbo	DONL_DVD_MKT_EXMPT	PROP_NO	DONL_DVD_DO_DETAIL	PROP_NO
FK_DONL_DVD_MKT_EXMPT__DONL_DVD_DO_DETAIL	dbo	DONL_DVD_MKT_EXMPT	DO_TYPE_CD	DONL_DVD_DO_DETAIL	DO_TYPE_CD
FK_DONL_DVD_MKT_EXMPT__DONL_DVD_DO_DETAIL	dbo	DONL_DVD_MKT_EXMPT	DO_MAJ_PROD_CD	DONL_DVD_DO_DETAIL	DO_MAJ_PROD_CD
FK_DONL_DVD_MKT_EXMPT__DONL_DVD_DO_DETAIL	dbo	DONL_DVD_MKT_EXMPT	TIER	DONL_DVD_DO_DETAIL	TIER
FK_DONL_DVD_MKT_EXMPT__DONL_DVD_DO_DETAIL	dbo	DONL_DVD_MKT_EXMPT	OPER_BUS_SEG_CD	DONL_DVD_DO_DETAIL	OPER_BUS_SEG_CD
FK_DONL_DVD_MKT_EXMPT__DONL_DVD_DO_DETAIL	dbo	DONL_DVD_MKT_EXMPT	BA_NO	DONL_DVD_DO_DETAIL	BA_NO
FK_DONL_DVD_MKT_EXMPT__DONL_DVD_DO_DETAIL	dbo	DONL_DVD_MKT_EXMPT	BA_SUB	DONL_DVD_DO_DETAIL	BA_SUB
FK_DONL_DVD_MKT_EXMPT__DONL_DVD_DO_DETAIL	dbo	DONL_DVD_MKT_EXMPT	INT_TYPE_CD	DONL_DVD_DO_DETAIL	INT_TYPE_CD
FK_DONL_DVD_MKT_EXMPT__DONL_DVD_DO_DETAIL	dbo	DONL_DVD_MKT_EXMPT	INT_TYPE_SEQ_NO	DONL_DVD_DO_DETAIL	INT_TYPE_SEQ_NO
FK_DONL_DVD_MKT_EXMPT__DONL_DVD_DO_DETAIL	dbo	DONL_DVD_MKT_EXMPT	EFF_DT_FROM	DONL_DVD_DO_DETAIL	EFF_DT_FROM
FK_DONL_MKT_EXMPT__DONL_DO_DETAIL	dbo	DONL_MKT_EXMPT	PROP_NO	DONL_DO_DETAIL	PROP_NO
FK_DONL_MKT_EXMPT__DONL_DO_DETAIL	dbo	DONL_MKT_EXMPT	DO_TYPE_CD	DONL_DO_DETAIL	DO_TYPE_CD
FK_DONL_MKT_EXMPT__DONL_DO_DETAIL	dbo	DONL_MKT_EXMPT	DO_MAJ_PROD_CD	DONL_DO_DETAIL	DO_MAJ_PROD_CD
FK_DONL_MKT_EXMPT__DONL_DO_DETAIL	dbo	DONL_MKT_EXMPT	OPER_BUS_SEG_CD	DONL_DO_DETAIL	OPER_BUS_SEG_CD
FK_DONL_MKT_EXMPT__DONL_DO_DETAIL	dbo	DONL_MKT_EXMPT	TIER	DONL_DO_DETAIL	TIER
FK_DONL_MKT_EXMPT__DONL_DO_DETAIL	dbo	DONL_MKT_EXMPT	BA_NO	DONL_DO_DETAIL	BA_NO
FK_DONL_MKT_EXMPT__DONL_DO_DETAIL	dbo	DONL_MKT_EXMPT	BA_SUB	DONL_DO_DETAIL	BA_SUB
FK_DONL_MKT_EXMPT__DONL_DO_DETAIL	dbo	DONL_MKT_EXMPT	INT_TYPE_CD	DONL_DO_DETAIL	INT_TYPE_CD
FK_DONL_MKT_EXMPT__DONL_DO_DETAIL	dbo	DONL_MKT_EXMPT	INT_TYPE_SEQ_NO	DONL_DO_DETAIL	INT_TYPE_SEQ_NO
FK_DONL_MKT_EXMPT__DONL_DO_DETAIL	dbo	DONL_MKT_EXMPT	EFF_DT_FROM	DONL_DO_DETAIL	EFF_DT_FROM
FK_RONL_ST_TAX_RATE_HDR__RXRF_ST_TAX_TYPE2	dbo	RONL_ST_TAX_RATE_HDR	OPER_BUS_SEG_CD	RXRF_ST_TAX_TYPE	OPER_BUS_SEG_CD
FK_RONL_ST_TAX_RATE_HDR__RXRF_ST_TAX_TYPE2	dbo	RONL_ST_TAX_RATE_HDR	ST_CD	RXRF_ST_TAX_TYPE	ST_CD
FK_RONL_ST_TAX_RATE_HDR__RXRF_ST_TAX_TYPE2	dbo	RONL_ST_TAX_RATE_HDR	CTRY_CD	RXRF_ST_TAX_TYPE	CTRY_CD
FK_RONL_ST_TAX_RATE_HDR__RXRF_ST_TAX_TYPE2	dbo	RONL_ST_TAX_RATE_HDR	SEV_TAX_TYPE_CD	RXRF_ST_TAX_TYPE	SEV_TAX_TYPE_CD
FK_RONL_ST_TAX_RATE_HDR__RXRF_ST_TAX_TYPE1	dbo	RONL_ST_TAX_RATE_HDR	OPER_BUS_SEG_CD	RXRF_ST_TAX_TYPE	OPER_BUS_SEG_CD
FK_RONL_ST_TAX_RATE_HDR__RXRF_ST_TAX_TYPE1	dbo	RONL_ST_TAX_RATE_HDR	ST_CD	RXRF_ST_TAX_TYPE	ST_CD
FK_RONL_ST_TAX_RATE_HDR__RXRF_ST_TAX_TYPE1	dbo	RONL_ST_TAX_RATE_HDR	CTRY_CD	RXRF_ST_TAX_TYPE	CTRY_CD
FK_RONL_ST_TAX_RATE_HDR__RXRF_ST_TAX_TYPE1	dbo	RONL_ST_TAX_RATE_HDR	EXCLUDE_SEV_TAX_TYPE_CD	RXRF_ST_TAX_TYPE	SEV_TAX_TYPE_CD
FK_ASTG_WELL_COMPL_OPER_EFF_DT__ASTG_WELL_COMPL	dbo	ASTG_WELL_COMPL_OPER_EFF_DT	WELL_NO	ASTG_WELL_COMPL	WELL_NO
FK_ASTG_WELL_COMPL_OPER_EFF_DT__ASTG_WELL_COMPL	dbo	ASTG_WELL_COMPL_OPER_EFF_DT	COMPL_NO	ASTG_WELL_COMPL	COMPL_NO
FK_ASTG_WELL_COMPL_OPER_EFF_DT__ASTG_WELL_COMPL	dbo	ASTG_WELL_COMPL_OPER_EFF_DT	OPER_BUS_SEG_CD	ASTG_WELL_COMPL	OPER_BUS_SEG_CD
FK_ASTG_WELL_COMPL_DT__ASTG_WELL_COMPL	dbo	ASTG_WELL_COMPL_DT	WELL_NO	ASTG_WELL_COMPL	WELL_NO
FK_ASTG_WELL_COMPL_DT__ASTG_WELL_COMPL	dbo	ASTG_WELL_COMPL_DT	COMPL_NO	ASTG_WELL_COMPL	COMPL_NO
FK_ASTG_WELL_COMPL_DT__ASTG_WELL_COMPL	dbo	ASTG_WELL_COMPL_DT	OPER_BUS_SEG_CD	ASTG_WELL_COMPL	OPER_BUS_SEG_CD
FK_ASTG_WELL_COMPL_LAND__ASTG_WELL_COMPL	dbo	ASTG_WELL_COMPL_LAND	WELL_NO	ASTG_WELL_COMPL	WELL_NO
FK_ASTG_WELL_COMPL_LAND__ASTG_WELL_COMPL	dbo	ASTG_WELL_COMPL_LAND	COMPL_NO	ASTG_WELL_COMPL	COMPL_NO
FK_ASTG_WELL_COMPL_LAND__ASTG_WELL_COMPL	dbo	ASTG_WELL_COMPL_LAND	OPER_BUS_SEG_CD	ASTG_WELL_COMPL	OPER_BUS_SEG_CD
FK_ASTG_WELL_COMPL_THEO_RULE__ASTG_WELL_COMPL	dbo	ASTG_WELL_COMPL_THEO_RULE	WELL_NO	ASTG_WELL_COMPL	WELL_NO
